SITE,MONTH,DAY,YEAR,T_HI,T_LO,T_AVG,RH,WIND,MAX1_MIN,SOIL_F,SOLAR_LANG,PRECIP,ETPOT,GDD_40,GDD_50
3,4,27,1989,77,43,60,,9.3,22.7,67.3,626,0.00,0.40,20,14
3,4,28,1989,67,35,48,,10.3,28.2,62.8,548,0.10,0.26,14,9
3,4,29,1989,58,35,45,,8.9,22.5,61.8,479,0.15,0.18,9,4
3,4,30,1989,54,33,42,,7.9,27.9,59.4,204,0.43,0.07,7,2
3,5,1,1989,66,32,50,,9.1,18.1,60.3,641,0.00,0.25,13,8
3,5,2,1989,75,47,60,,9.7,21.2,63.9,542,0.00,0.34,21,13
3,5,3,1989,70,47,57,,8.3,22.4,62.6,462,0.37,0.20,19,10
3,5,4,1989,69,43,54,,6.9,26.0,61.4,401,0.07,0.18,16,9
3,5,5,1989,74,39,56,,5.2,14.0,61.5,644,0.00,0.25,17,12
3,5,6,1989,76,40,58,,7.6,19.1,64.0,600,0.00,0.30,18,13
3,5,7,1989,91,56,73,,7.1,15.2,69.1,633,0.00,0.39,26,21
3,5,8,1989,91,56,75,,10.6,27.0,72.3,623,0.00,0.48,27,21
3,5,9,1989,67,51,59,,10.9,21.3,68.8,538,0.00,0.26,19,9
3,5,10,1989,74,47,61,,15.2,26.4,67.8,571,0.00,0.41,21,12
3,5,11,1989,72,52,61,,17.6,27.7,68.8,420,0.10,0.34,22,12
3,5,12,1989,77,49,63,,13.4,23.1,65.5,526,0.03,0.33,23,13
3,5,13,1989,72,49,58,,9.9,21.7,61.2,475,0.02,0.24,20,11
3,5,14,1989,67,53,58,,7.6,15.3,64.7,281,0.50,0.13,20,10
3,5,15,1989,73,51,60,,9.4,24.9,64.9,507,1.43,0.21,22,12
3,5,16,1989,79,54,60,,9.6,30.6,63.7,127,0.30,0.17,26,17
3,5,17,1989,99,55,64,,6.8,15.9,64.5,180,0.18,0.32,26,20
3,5,18,1989,73,54,61,,12.4,25.0,66.1,459,0.07,0.23,23,13
3,5,19,1989,74,54,65,,11.1,23.4,65.9,670,0.00,0.28,24,14
3,5,20,1989,75,53,63,,9.0,17.2,68.1,443,0.00,0.20,24,14
3,5,21,1989,92,60,76,,12.6,29.6,70.1,570,0.00,0.41,29,23
3,5,22,1989,85,58,72,,8.2,17.4,72.2,677,0.00,0.33,27,21
3,5,23,1989,100,65,80,,12.1,21.9,76.3,679,0.00,0.62,31,25
3,5,24,1989,97,56,78,,12.4,28.6,75.7,654,0.11,0.63,27,21
3,5,25,1989,74,51,64,,11.1,23.8,72.3,657,0.09,0.39,23,13
3,5,26,1989,68,50,58,,9.9,20.9,70.9,556,0.00,0.30,19,9
3,5,27,1989,79,47,65,,17.6,29.6,71.1,673,0.00,0.50,22,15
3,5,28,1989,94,68,81,,19.1,29.0,77.0,587,0.00,0.65,32,27
3,5,29,1989,99,71,84,,16.4,28.8,79.8,640,0.00,0.75,34,28
3,5,30,1989,86,65,75,,13.9,27.7,73.9,678,0.00,0.50,31,25
3,5,31,1989,74,53,63,,13.4,20.0,67.3,587,0.00,0.31,23,13
3,6,1,1989,68,52,59,,7.8,14.9,70.6,261,0.03,0.12,20,10
3,6,2,1989,82,59,70,,13.4,27.3,72.8,496,0.00,0.36,28,21
3,6,3,1989,64,55,60,,7.7,18.2,71.2,156,1.19,0.06,19,9
3,6,4,1989,64,46,56,,10.6,26.8,66.8,297,0.00,0.10,15,7
3,6,5,1989,77,44,62,,7.4,20.3,70.0,685,0.00,0.27,20,13
3,6,6,1989,91,56,70,,13.2,33.4,72.9,682,0.16,0.49,26,21
3,6,7,1989,79,56,66,,12.8,26.9,69.5,610,0.17,0.33,26,17
3,6,8,1989,77,54,65,,7.7,21.7,70.7,526,1.85,0.22,25,15
3,6,9,1989,74,52,61,,8.8,24.1,67.1,340,1.05,0.15,23,13
3,6,10,1989,82,54,67,,11.4,44.2,69.6,555,0.01,0.31,26,18
3,6,11,1989,85,57,71,,8.0,19.5,73.5,669,0.00,0.34,27,21
3,6,12,1989,78,58,68,,10.0,20.6,73.3,578,0.02,0.29,28,18
3,6,13,1989,67,56,60,,8.3,21.3,71.7,291,0.83,0.13,22,12
3,6,14,1989,67,48,57,,9.2,20.0,67.9,553,0.17,0.21,17,9
3,6,15,1989,77,46,62,,7.5,15.5,71.3,705,0.00,0.28,22,14
3,6,16,1989,94,58,73,,10.4,23.2,76.0,675,0.00,0.48,28,22
3,6,17,1989,87,57,72,,13.1,32.3,76.2,682,0.00,0.47,27,22
3,6,18,1989,90,52,73,,10.2,19.2,78.0,697,0.00,0.41,25,19
3,6,19,1989,96,66,80,,16.2,28.3,81.6,580,0.00,0.57,31,26
3,6,20,1989,96,69,83,,23.1,32.7,81.6,565,0.46,0.75,33,28
3,6,21,1989,80,52,71,,16.8,26.4,77.0,550,0.35,0.46,24,16
3,6,22,1989,53,50,52,,5.2,10.4,74.6,103,0.96,0.03,12,2
3,6,23,1989,64,48,60,,8.6,16.6,74.9,131,0.07,0.01,16,7
3,6,24,1989,84,57,70,,17.0,31.6,77.1,580,0.02,0.35,27,21
3,6,25,1989,83,60,73,,16.0,27.0,72.3,619,0.00,0.35,29,22
3,6,26,1989,88,59,74,,8.2,36.6,73.6,640,0.00,0.32,28,23
3,6,27,1989,86,58,73,,9.3,17.4,77.1,669,0.00,0.32,28,22
3,6,28,1989,92,64,76,,11.8,26.1,78.4,580,0.00,0.42,31,25
3,6,29,1989,86,63,74,,11.7,21.2,76.1,597,0.14,0.33,30,24
3,6,30,1989,91,64,78,,12.5,23.3,78.2,675,0.00,0.41,31,25
3,7,1,1989,98,64,80,,7.6,15.1,82.0,685,0.03,0.41,31,25
3,7,2,1989,88,64,75,,6.5,18.8,85.1,589,0.00,0.27,30,24
3,7,3,1989,93,63,78,,8.3,17.3,85.5,674,0.00,0.38,29,23
3,7,4,1989,93,60,78,,11.5,20.1,85.7,687,0.00,0.46,31,25
3,7,5,1989,97,64,81,,14.1,25.5,85.9,697,0.00,0.64,30,24
3,7,6,1989,97,63,81,,11.4,20.8,86.4,692,0.00,0.59,28,22
3,7,7,1989,94,59,78,,7.9,16.0,85.9,680,0.06,0.44,28,22
3,7,8,1989,98,59,80,,9.5,18.9,86.5,691,0.02,0.53,31,25
3,7,9,1989,95,64,80,,12.6,22.7,86.8,664,0.01,0.57,32,26
3,7,10,1989,99,66,78,,18.1,32.9,86.3,486,0.07,0.72,31,25
3,7,11,1989,99,65,82,,9.8,18.1,86.5,635,0.08,0.48,30,25
3,7,12,1989,92,64,75,,9.1,31.2,86.5,548,0.84,0.34,32,24
3,7,13,1989,82,67,74,,6.9,17.6,83.0,628,0.01,0.25,31,25
3,7,14,1989,86,65,75,,7.4,23.0,81.4,540,0.46,0.26,31,23
3,7,15,1989,81,64,75,,6.8,13.5,79.3,588,0.03,0.23,32,27
3,7,16,1989,98,67,78,,10.6,20.4,75.1,401,0.03,0.35,32,26
3,7,17,1989,93,66,79,,8.8,17.7,79.1,672,0.00,0.38,29,24
3,7,18,1989,87,62,80,,9.7,19.9,78.5,656,0.00,0.32,28,22
3,7,19,1989,86,59,73,,5.9,14.9,79.2,664,0.01,0.31,28,22
3,7,20,1989,84,59,71,,5.4,15.0,81.0,605,0.00,0.29,28,20
3,7,21,1989,82,58,69,,5.4,13.2,80.5,620,0.00,0.29,27,21
3,7,22,1989,86,56,71,,7.7,17.6,80.1,622,0.00,0.34,27,21
3,7,23,1989,85,57,72,,6.7,14.1,80.3,566,0.00,0.29,27,21
3,7,24,1989,84,57,72,,11.2,18.2,80.5,583,0.00,0.32,28,21
3,7,25,1989,83,59,72,,12.8,24.0,81.0,597,0.00,0.35,31,25
3,7,26,1989,87,64,75,,12.8,22.5,81.6,579,0.00,0.41,30,24
3,7,27,1989,90,63,77,,11.1,20.2,83.9,583,0.00,0.40,30,24
3,7,28,1989,93,62,79,,12.1,23.3,85.3,632,0.01,0.47,31,26
3,7,29,1989,94,65,81,,12.2,24.4,86.4,637,0.00,0.52,31,25
3,7,30,1989,92,65,75,,8.9,24.0,80.4,495,1.41,0.36,32,25
3,7,31,1989,83,68,73,,6.1,12.6,78.2,436,0.06,0.20,32,27
3,10,1,1989,88,50,68,,8.8,19.1,67.9,573,0.00,0.40,23,18
3,10,2,1989,64,38,52,,7.3,17.6,62.5,612,0.00,0.18,12,7
3,10,3,1989,68,44,49,,9.1,16.9,58.8,262,0.00,0.23,16,9
3,10,4,1989,83,42,64,,11.0,22.6,60.9,524,0.00,0.34,20,17
3,10,5,1989,67,52,60,,8.9,20.4,62.6,331,0.05,0.19,20,10
3,10,6,1989,72,44,57,,5.0,9.7,59.4,598,0.00,0.19,18,11
3,10,7,1989,75,44,56,,8.5,21.8,60.0,563,0.00,0.26,20,13
3,10,8,1989,81,40,59,,4.8,9.7,59.7,593,0.00,0.24,19,16
3,10,9,1989,76,42,58,,6.7,14.8,60.0,447,0.00,0.24,19,13
3,10,10,1989,86,40,62,,6.8,17.9,61.1,577,0.00,0.32,19,18
3,10,11,1989,93,48,69,,6.6,16.2,62.8,589,0.00,0.38,23,18
3,10,12,1989,83,46,60,,5.7,11.7,62.4,572,0.00,0.29,22,16
3,10,13,1989,89,44,64,,4.0,12.5,63.0,572,0.00,0.26,20,18
3,10,14,1989,90,44,64,,4.3,11.2,63.7,407,0.00,0.26,21,18
3,10,15,1989,87,42,61,,10.3,21.4,60.7,535,0.00,0.44,19,18
3,10,16,1989,42,35,38,,11.0,18.2,53.5,101,0.14,0.05,1,0
3,10,17,1989,48,34,39,,7.9,13.6,51.1,381,0.00,0.11,4,0
3,10,18,1989,48,23,36,,4.4,14.4,49.6,342,0.00,0.08,4,0
3,10,19,1989,58,20,37,,5.0,12.4,48.0,558,0.00,0.15,9,4
3,10,20,1989,78,28,51,,5.2,11.4,50.4,535,0.00,0.25,19,14
3,10,21,1989,80,41,58,,5.0,10.6,54.4,496,0.00,0.25,19,15
3,10,22,1989,84,39,59,,4.7,11.9,55.9,508,0.00,0.26,19,17
3,10,23,1989,79,41,58,,5.2,12.6,56.8,501,0.00,0.23,19,14
3,10,24,1989,81,41,60,,7.3,15.8,55.7,501,0.00,0.28,19,16
3,10,25,1989,81,41,63,,12.0,23.0,58.1,381,0.00,0.33,19,15
3,10,26,1989,78,35,61,,11.9,23.2,59.6,423,0.00,0.31,19,14
3,10,27,1989,70,34,50,,5.1,10.6,55.3,450,0.00,0.17,15,10
3,10,28,1989,77,36,56,,9.6,18.2,56.4,498,0.00,0.30,18,13
3,10,29,1989,57,30,43,,10.7,20.2,52.3,450,0.00,0.22,8,3
3,10,30,1989,53,24,36,,7.7,15.9,48.0,494,0.00,0.18,7,2
3,10,31,1989,63,21,45,,6.6,16.0,48.1,488,0.00,0.19,12,7
3,11,1,1989,36,16,28,,11.9,22.8,46.1,180,0.00,0.06,0,0
3,11,2,1989,57,13,34,,5.0,9.8,43.8,435,0.00,0.14,9,4
3,11,3,1989,67,27,46,,5.7,14.3,45.7,460,0.00,0.20,13,8
3,11,4,1989,74,28,50,,7.6,17.3,48.3,395,0.00,0.27,17,12
3,11,5,1989,63,34,48,,6.3,16.7,49.4,451,0.00,0.19,12,7
3,11,6,1989,67,27,46,,7.0,19.7,47.6,420,0.00,0.20,13,8
3,11,7,1989,68,28,45,,7.2,18.4,47.1,299,0.00,0.21,14,9
3,11,8,1989,55,26,41,,8.4,16.6,46.3,452,0.00,0.18,7,2
3,11,9,1989,73,31,51,,5.7,13.2,48.9,391,0.00,0.22,16,11
3,11,10,1989,73,39,53,,6.5,13.3,50.7,425,0.00,0.24,17,12
3,11,11,1989,76,35,54,,6.3,13.2,51.9,416,0.00,0.23,18,13
3,11,12,1989,82,29,56,,8.9,20.2,51.0,422,0.00,0.32,19,16
3,11,13,1989,69,32,53,,8.5,19.1,49.7,415,0.00,0.23,14,9
3,11,14,1989,78,28,47,,9.3,24.3,47.4,416,0.00,0.35,19,14
3,11,15,1989,48,15,34,,13.6,31.3,43.4,420,0.00,0.18,4,0
3,11,16,1989,50,9,28,,6.7,17.9,40.0,423,0.00,0.14,5,0
3,11,17,1989,60,24,40,,5.5,10.3,43.0,360,0.00,0.15,10,5
3,11,18,1989,67,22,44,,10.2,25.4,41.1,385,0.00,0.28,14,9
3,11,19,1989,77,27,51,,8.6,18.0,44.9,399,0.00,0.30,18,13
3,11,20,1989,71,32,49,,7.9,19.4,46.2,378,0.00,0.25,16,11
3,11,21,1989,72,26,45,,7.2,15.5,45.1,337,0.00,0.21,16,11
3,11,22,1989,43,19,34,,8.7,17.5,43.2,246,0.00,0.09,2,0
3,11,23,1989,55,18,35,,5.5,9.7,40.1,219,0.00,0.11,7,2
3,11,24,1989,73,31,50,,6.0,13.8,42.1,369,0.00,0.21,17,12
3,11,25,1989,52,23,39,,7.1,17.4,43.1,242,0.00,0.11,6,1
3,11,26,1989,68,22,45,,10.8,27.4,43.2,321,0.00,0.25,14,9
3,11,27,1989,48,23,39,,12.9,26.1,41.6,377,0.00,0.18,4,0
3,11,28,1989,47,14,28,,5.5,10.2,36.4,370,0.00,0.10,4,0
3,11,29,1989,55,17,33,,6.6,12.8,36.9,378,0.00,0.16,8,3
3,11,30,1989,55,18,34,,5.1,10.8,37.3,330,0.00,0.14,8,3
3,6,1,1991,73,56,9999,,999.9,44.7,999.9,9999,99.99,0.14,24,14
3,6,2,1991,9999,9999,9999,,999.9,999.9,999.9,9999,99.99,0.03,0,0
3,6,3,1991,76,58,9999,,1.4,25.9,999.9,9999,99.99,0.20,27,17
3,6,4,1991,87,52,64,,4.5,15.8,999.9,929,0.00,0.42,24,19
3,6,5,1991,90,57,72,,9.7,25.6,999.9,817,2.22,0.43,27,21
3,6,6,1991,73,55,64,,7.7,21.4,999.9,575,0.63,0.18,24,14
3,6,7,1991,78,57,66,,6.2,21.2,999.9,758,0.41,0.26,27,18
3,6,8,1991,83,58,72,,9.6,18.5,999.9,794,0.00,0.34,28,21
3,6,9,1991,86,61,73,,12.8,21.1,999.9,897,0.00,0.45,29,23
3,6,10,1991,80,57,68,,6.2,26.9,999.9,849,0.00,0.30,27,18
3,6,11,1991,83,57,71,,5.5,16.4,999.9,863,0.00,0.33,27,20
3,6,12,1991,88,58,73,,9.0,21.6,999.9,939,0.00,0.45,28,22
3,6,13,1991,91,58,77,,6.5,18.8,999.9,878,0.00,0.42,27,22
3,6,14,1991,88,59,75,,8.2,22.6,999.9,733,0.00,0.40,28,22
3,6,15,1991,82,58,69,,6.4,18.5,999.9,596,0.00,0.28,28,20
3,6,16,1991,90,54,72,,8.0,20.2,999.9,859,0.00,0.41,26,20
3,6,17,1991,96,59,79,,8.6,24.1,999.9,836,0.00,0.48,28,23
3,6,18,1991,91,59,75,,11.1,29.8,999.9,791,0.00,0.44,28,22
3,6,19,1991,88,60,74,,10.9,28.1,999.9,775,0.36,0.42,28,23
3,6,20,1991,89,62,74,,17.7,36.1,999.9,726,0.00,0.48,29,24
3,6,21,1991,91,63,76,,7.8,19.9,999.9,916,0.00,0.44,30,24
3,6,22,1991,83,63,71,,7.2,18.9,999.9,739,0.00,0.30,30,23
3,6,23,1991,80,59,69,,9.3,17.9,999.9,692,0.75,0.26,28,19
3,6,24,1991,91,63,78,,15.0,27.5,999.9,872,0.00,0.47,30,25
3,6,25,1991,100,72,85,,22.2,34.4,999.9,835,0.00,0.91,35,29
3,6,26,1991,95,72,83,,20.1,29.6,999.9,936,0.00,0.82,34,29
3,6,27,1991,96,69,83,,18.0,26.8,999.9,923,0.00,0.74,33,28
3,6,28,1991,95,72,83,,18.4,28.6,999.9,866,0.00,0.72,34,29
3,6,29,1991,95,69,82,,16.8,30.2,999.9,889,0.00,0.67,33,28
3,6,30,1991,98,70,83,,18.1,28.1,999.9,840,0.00,0.74,33,28
3,7,1,1991,92,64,79,,9.4,20.2,999.9,876,0.00,0.46,31,25
3,7,2,1991,89,59,74,,8.6,33.0,999.9,682,0.39,0.34,28,22
3,7,3,1991,87,59,73,,6.6,24.4,999.9,870,0.00,0.37,28,23
3,7,4,1991,97,60,78,,3.3,10.3,999.9,925,0.00,0.39,29,23
3,7,5,1991,100,61,84,,9.7,22.1,999.9,914,0.00,0.59,29,24
3,7,6,1991,103,69,87,,12.6,23.6,999.9,946,0.00,0.74,33,28
3,7,7,1991,105,68,85,,9.9,28.5,999.9,905,0.00,0.65,32,27
3,7,8,1991,96,61,79,,8.1,18.9,999.9,832,0.00,0.45,29,23
3,7,9,1991,98,61,80,,9.5,25.8,999.9,771,0.00,0.49,29,23
3,7,10,1991,93,63,77,,4.1,16.0,999.9,642,0.00,0.29,30,24
3,7,11,1991,91,65,74,,7.3,23.6,999.9,688,0.00,0.35,31,25
3,7,12,1991,81,63,71,,4.8,15.9,999.9,513,0.08,0.20,30,22
3,7,13,1991,73,56,66,,5.4,16.4,999.9,469,0.00,0.15,25,15
3,7,14,1991,80,56,69,,9.5,21.2,999.9,628,0.00,0.24,26,18
3,7,15,1991,85,64,73,,14.9,25.9,999.9,470,0.00,0.33,31,25
3,7,16,1991,91,65,79,,15.9,27.2,999.9,867,0.00,0.54,31,26
3,7,17,1991,94,66,81,,14.5,25.1,999.9,862,0.00,0.57,32,26
3,7,18,1991,100,68,83,,9.4,19.0,999.9,864,0.00,0.54,32,27
3,7,19,1991,96,64,81,,5.9,17.9,999.9,697,0.00,0.36,31,25
3,7,20,1991,97,67,81,,5.7,26.7,999.9,691,0.00,0.38,32,27
3,7,21,1991,94,67,81,,9.6,19.7,999.9,841,0.00,0.48,32,27
3,7,22,1991,94,64,78,,7.3,19.7,999.9,873,0.00,0.43,31,25
3,7,23,1991,80,56,67,,6.4,18.7,999.9,359,0.17,0.15,27,18
3,7,24,1991,64,56,61,,5.6,12.3,999.9,178,0.00,0.05,20,10
3,7,25,1991,79,57,67,,4.1,14.2,999.9,716,0.00,0.26,27,18
3,7,26,1991,82,57,69,,8.1,21.8,999.9,689,0.14,0.30,27,20
3,7,27,1991,90,57,72,,3.3,14.0,999.9,847,0.00,0.32,27,22
3,7,28,1991,93,59,75,,4.2,14.5,999.9,833,0.00,0.36,28,23
3,7,29,1991,93,57,77,,7.4,16.3,999.9,863,0.00,0.43,27,21
3,7,30,1991,96,66,82,,10.8,18.3,999.9,884,0.00,0.57,31,26
3,7,31,1991,100,64,81,,4.3,21.1,999.9,772,0.00,0.39,30,25
3,8,1,1991,96,9999,81,,11.6,999.9,999.9,866,0.00,0.50,19,18
3,8,2,1991,32,9999,9999,,999.9,999.9,999.9,9999,99.99,0.03,0,0
3,8,3,1991,32,9999,9999,,999.9,999.9,999.9,9999,99.99,0.03,0,0
3,8,4,1991,78,62,9999,,999.9,19.3,999.9,9999,99.99,0.18,30,20
3,8,5,1991,87,63,74,,6.0,15.9,999.9,669,0.03,0.27,30,24
3,8,6,1991,88,62,76,,9.1,17.1,999.9,833,0.00,0.37,30,24
3,8,7,1991,90,65,76,,8.8,21.5,999.9,809,0.00,0.38,31,25
3,8,8,1991,88,64,74,,5.7,16.8,999.9,684,0.11,0.29,31,25
3,8,9,1991,79,61,69,,1.7,8.0,999.9,669,0.16,0.21,29,20
3,8,10,1991,83,57,69,,7.2,16.5,999.9,713,0.00,0.27,27,20
3,8,11,1991,83,61,72,,9.4,17.8,999.9,704,0.00,0.29,29,22
3,8,12,1991,84,63,72,,8.4,19.9,999.9,557,0.22,0.24,30,23
3,8,13,1991,69,62,65,,4.0,12.0,999.9,96,0.00,0.03,25,15
3,8,14,1991,79,61,69,,4.6,13.3,999.9,721,0.00,0.24,29,20
3,8,15,1991,91,60,75,,4.9,13.4,999.9,825,0.00,0.32,29,23
3,8,16,1991,92,66,64,,999.9,16.4,999.9,334,0.00,0.28,32,26
3,8,17,1991,87,62,73,,1.3,13.8,999.9,668,0.00,0.22,29,24
3,8,18,1991,87,9999,72,,3.3,999.9,999.9,664,0.00,0.22,19,18
3,8,19,1991,32,9999,9999,,999.9,999.9,999.9,9999,99.99,0.03,0,0
3,8,20,1991,32,9999,9999,,999.9,999.9,999.9,9999,99.99,0.03,0,0
3,8,21,1991,95,61,9999,,999.9,7.6,999.9,9999,99.99,0.22,29,23
3,8,22,1991,94,60,75,,3.7,15.8,999.9,705,0.09,0.30,28,23
3,8,23,1991,92,60,77,,6.9,15.8,999.9,724,0.00,0.35,29,23
3,8,24,1991,92,65,77,,9.4,19.5,999.9,778,0.00,0.43,31,26
3,8,25,1991,91,63,77,,8.4,18.2,999.9,786,0.00,0.40,30,24
3,8,26,1991,91,62,77,,8.7,17.3,999.9,780,0.00,0.40,30,24
3,8,27,1991,93,64,78,,9.3,19.2,999.9,772,0.00,0.44,30,25
3,8,28,1991,92,67,79,,11.9,22.3,999.9,726,0.00,0.48,32,26
3,8,29,1991,91,62,75,,7.9,17.4,999.9,723,0.00,0.38,30,24
3,8,30,1991,89,60,72,,4.8,26.5,999.9,659,0.35,0.28,29,23
3,8,31,1991,82,59,69,,5.3,17.0,999.9,693,0.00,0.25,28,20
3,9,1,1991,83,59,68,,2.6,11.7,999.9,559,0.00,0.19,28,21
3,9,2,1991,91,60,73,,3.7,13.8,999.9,702,0.00,0.27,29,23
3,9,3,1991,93,59,71,,3.1,33.2,999.9,556,0.37,0.24,28,23
3,9,4,1991,73,59,66,,3.1,11.0,999.9,326,0.00,0.09,26,16
3,9,5,1991,81,58,69,,6.8,14.4,999.9,720,0.00,0.26,28,20
3,9,6,1991,77,65,69,,7.7,18.4,999.9,290,0.23,0.12,31,21
3,9,7,1991,87,61,73,,11.1,18.7,999.9,657,0.00,0.34,29,24
3,9,8,1991,91,57,75,,9.3,20.7,999.9,730,0.00,0.42,27,21
3,9,9,1991,88,55,73,,6.1,13.3,999.9,682,0.00,0.31,26,20
3,9,10,1991,77,63,68,,9.0,25.9,999.9,284,0.73,0.12,30,20
3,9,11,1991,85,66,73,,9.9,17.5,999.9,574,0.00,0.27,31,25
3,9,12,1991,85,61,69,,5.9,27.0,999.9,455,0.19,0.20,29,23
3,9,13,1991,82,61,70,,5.7,14.5,999.9,588,0.00,0.23,29,22
3,9,14,1991,82,54,58,,999.9,13.3,999.9,441,0.00,0.23,26,18
3,9,15,1991,74,50,61,,7.0,18.6,999.9,683,0.00,0.28,22,12
3,9,16,1991,75,49,62,,5.4,15.7,999.9,535,0.00,0.20,22,12
3,9,17,1991,86,56,68,,7.7,23.8,999.9,650,0.00,0.33,26,21
3,9,18,1991,57,41,52,,7.4,17.1,999.9,225,0.00,0.13,9,3
3,9,19,1991,60,40,51,,7.2,16.3,999.9,206,0.00,0.15,10,5
3,9,20,1991,67,42,53,,12.7,19.9,999.9,595,0.00,0.27,15,8
3,9,21,1991,85,47,65,,8.1,14.3,999.9,632,0.00,0.30,22,17
3,9,22,1991,67,40,55,,9.8,22.6,999.9,579,0.00,0.25,13,8
3,9,23,1991,79,38,59,,11.4,35.8,999.9,650,0.00,0.38,19,15
3,9,24,1991,71,42,55,,7.8,19.1,999.9,650,0.00,0.29,16,11
3,9,25,1991,82,39,61,,6.6,19.9,999.9,648,0.00,0.31,19,16
3,9,26,1991,82,41,63,,7.1,17.5,999.9,626,0.00,0.30,19,16
3,9,27,1991,86,46,66,,5.2,15.5,999.9,584,0.00,0.28,21,18
3,9,28,1991,86,48,68,,6.2,17.3,999.9,571,0.00,0.30,23,18
3,9,29,1991,80,53,67,,11.3,20.0,999.9,605,0.00,0.38,25,17
3,9,30,1991,74,51,63,,11.4,22.7,999.9,538,0.00,0.29,22,12
3,10,1,1991,84,44,63,,1.9,8.9,999.9,593,0.00,0.19,21,17
3,10,2,1991,88,48,67,,5.3,15.5,999.9,596,0.00,0.30,23,18
3,10,3,1991,86,44,66,,6.0,16.8,999.9,596,0.00,0.29,21,18
3,10,4,1991,54,34,47,,12.0,23.1,999.9,255,0.00,0.09,7,2
3,10,5,1991,67,28,48,,3.5,13.8,999.9,556,0.00,0.17,14,9
3,10,6,1991,75,29,52,,2.9,13.2,999.9,583,0.00,0.19,18,13
3,10,7,1991,85,39,63,,4.5,15.9,999.9,580,0.00,0.24,19,18
3,10,8,1991,92,45,68,,3.9,11.8,999.9,583,0.00,0.28,21,18
3,10,9,1991,81,46,63,,3.9,15.2,999.9,525,0.00,0.23,21,16
3,10,10,1991,87,45,63,,3.3,11.1,999.9,557,0.00,0.24,21,18
3,10,11,1991,87,44,64,,5.8,17.4,999.9,557,0.00,0.31,21,18
3,10,12,1991,88,39,66,,8.1,18.8,999.9,544,0.00,0.36,19,18
3,10,13,1991,80,56,68,,10.5,21.9,999.9,429,0.00,0.40,27,18
3,10,14,1991,72,39,55,,3.5,12.9,999.9,474,0.00,0.19,16,11
3,10,15,1991,81,42,59,,2.3,13.4,999.9,510,0.00,0.19,19,16
3,10,16,1991,94,43,70,,3.6,11.4,999.9,546,0.00,0.27,20,18
3,10,17,1991,91,47,70,,5.6,15.9,999.9,538,0.00,0.31,22,18
3,10,18,1991,60,33,47,,8.8,19.4,999.9,526,0.00,0.24,10,5
3,10,19,1991,62,25,43,,4.8,15.2,999.9,512,0.00,0.17,11,6
3,10,20,1991,70,29,50,,6.8,18.3,999.9,468,0.00,0.19,15,10
3,10,21,1991,84,43,64,,5.3,28.2,999.9,422,0.04,0.23,20,17
3,10,22,1991,83,45,62,,4.5,12.7,999.9,503,0.00,0.24,21,17
3,10,23,1991,80,46,63,,7.3,18.1,999.9,494,0.00,0.29,22,15
3,10,24,1991,59,32,46,,6.5,15.1,999.9,470,0.00,0.14,9,4
3,10,25,1991,62,30,44,,5.8,15.4,999.9,484,0.00,0.15,11,6
3,10,26,1991,66,27,47,,4.6,18.2,999.9,446,0.00,0.12,13,8
3,10,27,1991,73,45,57,,13.7,27.9,999.9,414,0.27,0.22,19,12
3,10,28,1991,56,21,38,,13.9,26.8,999.9,175,0.00,0.11,8,3
3,10,29,1991,34,16,24,,7.1,15.4,999.9,456,0.00,0.07,0,0
3,10,30,1991,22,14,17,,13.3,21.1,999.9,183,0.00,0.03,0,0
3,10,31,1991,24,13,18,,14.6,34.9,999.9,236,0.00,0.03,0,0
3,4,1,1992,57,18,39,,5.4,13.4,999.9,741,0.00,0.24,9,4
3,4,2,1992,56,27,42,,10.9,25.9,999.9,712,0.00,0.34,8,3
3,4,3,1992,75,27,52,,6.9,16.5,999.9,748,0.00,0.37,17,12
3,4,4,1992,80,36,58,,7.7,18.4,999.9,746,0.00,0.42,19,15
3,4,5,1992,73,34,56,,12.0,26.7,999.9,752,0.00,0.47,16,11
3,4,6,1992,77,43,59,,9.3,16.5,999.9,745,0.00,0.45,20,13
3,4,7,1992,68,43,56,,11.8,20.4,999.9,760,0.00,0.46,16,9
3,4,8,1992,80,45,61,,9.9,20.2,999.9,656,0.00,0.47,21,15
3,4,9,1992,70,40,52,,8.6,16.7,999.9,486,0.00,0.35,15,10
3,4,10,1992,88,45,65,,7.2,16.1,999.9,769,0.00,0.47,21,18
3,4,11,1992,71,45,54,,14.3,22.4,999.9,650,0.01,0.56,18,11
3,4,12,1992,59,37,45,,10.8,17.8,999.9,348,0.01,0.33,10,5
3,4,13,1992,88,43,66,,9.7,21.8,999.9,630,0.00,0.52,20,18
3,4,14,1992,82,55,67,,16.3,30.7,999.9,674,0.00,0.69,26,18
3,4,15,1992,77,50,61,,9.7,24.8,999.9,685,0.30,0.47,23,13
3,4,16,1992,58,50,54,,7.6,15.0,999.9,237,0.07,0.25,14,4
3,4,17,1992,71,52,60,,10.6,21.7,999.9,572,0.00,0.44,21,11
3,4,18,1992,60,42,52,,14.4,28.6,999.9,473,0.00,0.41,11,5
3,4,19,1992,56,41,46,,15.2,27.9,999.9,344,0.03,0.41,8,3
3,4,20,1992,56,34,45,,14.6,29.3,999.9,446,0.00,0.39,8,3
